spring-jdbc, Memory Usage (Startup), 246.3
spring-jdbc, Startup time, 5.61
spring-jdbc, Memory Usage (Startup), 268.1
spring-jdbc, Startup time, 5.70
spring-jdbc, Memory Usage (Startup), 249.4
spring-jdbc, Startup time, 5.97
spring-jdbc, Memory Usage (Startup), 255.6
spring-jdbc, Startup time, 5.77
spring-jdbc, Memory Usage (Startup), 283.8
spring-jdbc, Startup time, 5.63
spring-jdbc, Memory Usage (Startup), 271
spring-jdbc, Startup time, 5.64
spring-jdbc, Memory Usage (Startup), 254.9
spring-jdbc, Startup time, 5.62
spring-jdbc, Memory Usage (Startup), 258.7
spring-jdbc, Startup time, 5.67
spring-jdbc, Memory Usage (Startup), 257.2
spring-jdbc, Startup time, 5.74
spring-jdbc, Memory Usage (Startup), 264.5
spring-jdbc, Startup time, 5.96
spring-jdbc, Memory Usage (Startup), 254.8
spring-jdbc, Startup time, 5.66
spring-jdbc, Memory Usage (Startup), 265.1
spring-jdbc, Startup time, 5.66
spring-jdbc, Memory Usage (Startup), 267
spring-jdbc, Startup time, 5.94
spring-jdbc, Memory Usage (Startup), 274.5
spring-jdbc, Startup time, 5.70
spring-jdbc, Memory Usage (Startup), 278
spring-jdbc, Startup time, 5.74
spring-jdbc, Memory Usage (Startup), 263.9
spring-jdbc, Startup time, 6.01
spring-jdbc, Memory Usage (Startup), 260.6
spring-jdbc, Startup time, 5.92
spring-jdbc, Memory Usage (Startup), 249.2
spring-jdbc, Startup time, 5.95
spring-jdbc, Memory Usage (Startup), 258.2
spring-jdbc, Startup time, 5.70
spring-jdbc, Memory Usage (Startup), 246.5
spring-jdbc, Memory Usage (Load), 483.3
spring-jdbc, Load Time, 11.75
spring-jdbc, Memory Usage (Load), 448.3
spring-jdbc, Load Time, 12.08
spring-jdbc, Memory Usage (Load), 484.1
spring-jdbc, Load Time, 11.18
spring-jdbc, Memory Usage (Load), 497.1
spring-jdbc, Load Time, 11.95
spring-jdbc, Memory Usage (Load), 499
spring-jdbc, Load Time, 11.04
spring-jdbc, Memory Usage (Load), 482.2
spring-jdbc, Load Time, 12.46
spring-jdbc, Memory Usage (Load), 491.7
spring-jdbc, Load Time, 12.11
spring-jdbc, Memory Usage (Load), 498.8
spring-jdbc, Load Time, 10.26
spring-jdbc, Memory Usage (Load), 484.8
spring-jdbc, Load Time, 11.47
spring-jdbc, Memory Usage (Load), 527.5
spring-jdbc, Load Time, 11.35
spring-jdbc, Memory Usage (Load), 478.2
spring-jdbc, Load Time, 11.68
spring-jdbc, Memory Usage (Load), 504.8
spring-jdbc, Load Time, 11.59
spring-jdbc, Memory Usage (Load), 500.5
spring-jdbc, Load Time, 12.41
spring-jdbc, Memory Usage (Load), 466.5
spring-jdbc, Load Time, 11.59
spring-jdbc, Memory Usage (Load), 478.3
spring-jdbc, Load Time, 11.70
spring-jdbc, Memory Usage (Load), 488.1
spring-jdbc, Load Time, 11.29
spring-jdbc, Memory Usage (Load), 479.9
spring-jdbc, Load Time, 12.17
spring-jdbc, Memory Usage (Load), 498.2
spring-jdbc, Load Time, 10.63
spring-jdbc, Memory Usage (Load), 493.8
spring-jdbc, Load Time, 11.72
spring-jdbc, Memory Usage (Load), 475.8
spring-jdbc, Load Time, 10.99
spring-jdbc, Memory Usage (Load), 482.6
spring-jdbc, Load Time, 11.64
spring-jdbc, Memory Usage (Load), 470.8
spring-jdbc, Load Time, 12.72
spring-jdbc, Memory Usage (Load), 484.7
spring-jdbc, Load Time, 10.94
spring-jdbc, Memory Usage (Load), 503.7
spring-jdbc, Load Time, 12.14
spring-jdbc, Memory Usage (Load), 478.2
spring-jdbc, Load Time, 11.91
spring-jdbc, Memory Usage (Load), 461.4
spring-jdbc, Load Time, 12.95
spring-jdbc, Memory Usage (Load), 495.1
spring-jdbc, Load Time, 12.12
spring-jdbc, Memory Usage (Load), 482.1
spring-jdbc, Load Time, 11.49
spring-jdbc, Memory Usage (Load), 477.6
spring-jdbc, Load Time, 11.69
spring-jdbc, Memory Usage (Load), 446
spring-jdbc, Load Time, 13.08
quarkus, Compile time, 18.46
quarkus, Compile time, 10.17
quarkus, Compile time, 10.28
quarkus, Compile time, 10.64
quarkus, Compile time, 10.29
quarkus, Compile time, 10.27
quarkus, Compile time, 10.52
quarkus, Compile time, 10.34
quarkus, Compile time, 10.59
quarkus, Compile time, 10.15
quarkus, Compile time, 10.53
quarkus, Compile time, 10.18
quarkus, Compile time, 10.20
quarkus, Compile time, 10.27
quarkus, Compile time, 10.44
quarkus, Compile time, 10.55
quarkus, Compile time, 10.52
quarkus, Compile time, 10.66
quarkus, Compile time, 10.62
quarkus, Compile time, 10.34
quarkus, Compile time, 10.60
quarkus, Compile time, 10.52
quarkus, Compile time, 10.86
quarkus, Compile time, 10.59
quarkus, Compile time, 10.31
quarkus, Compile time, 10.52
quarkus, Compile time, 10.69
quarkus, Compile time, 10.51
quarkus, Compile time, 10.43
quarkus, Compile time, 10.62
quarkus, Startup time, 5.69
quarkus, Memory Usage (Startup), 200.5
quarkus, Startup time, 5.70
quarkus, Memory Usage (Startup), 195.1
quarkus, Startup time, 5.41
quarkus, Memory Usage (Startup), 195.6
quarkus, Startup time, 5.41
quarkus, Memory Usage (Startup), 211.3
quarkus, Startup time, 5.40
quarkus, Memory Usage (Startup), 195.4
quarkus, Startup time, 5.68
quarkus, Memory Usage (Startup), 196.8
quarkus, Startup time, 5.70
quarkus, Memory Usage (Startup), 193.1
quarkus, Startup time, 5.76
quarkus, Memory Usage (Startup), 189.6
quarkus, Startup time, 5.72
quarkus, Memory Usage (Startup), 193.6
quarkus, Startup time, 5.71
quarkus, Memory Usage (Startup), 195
quarkus, Startup time, 5.84
quarkus, Memory Usage (Startup), 199.7
quarkus, Startup time, 5.73
quarkus, Memory Usage (Startup), 190.9
quarkus, Startup time, 5.45
quarkus, Memory Usage (Startup), 201.2
quarkus, Startup time, 5.68
quarkus, Memory Usage (Startup), 195.8
quarkus, Startup time, 5.73
quarkus, Memory Usage (Startup), 197.3
quarkus, Startup time, 5.70
quarkus, Memory Usage (Startup), 196.5
quarkus, Startup time, 5.73
quarkus, Memory Usage (Startup), 192.6
quarkus, Startup time, 5.72
quarkus, Memory Usage (Startup), 193.3
quarkus, Startup time, 5.74
quarkus, Memory Usage (Startup), 192.6
quarkus, Startup time, 5.76
quarkus, Memory Usage (Startup), 194.6
quarkus, Startup time, 5.76
quarkus, Memory Usage (Startup), 196.9
quarkus, Startup time, 5.81
quarkus, Memory Usage (Startup), 212.4
quarkus, Startup time, 5.81
quarkus, Memory Usage (Startup), 189.5
quarkus, Startup time, 5.79
quarkus, Memory Usage (Startup), 198.2
quarkus, Startup time, 5.76
quarkus, Memory Usage (Startup), 197.8
quarkus, Startup time, 5.81
quarkus, Memory Usage (Startup), 193.1
quarkus, Startup time, 5.76
quarkus, Memory Usage (Startup), 206.3
quarkus, Startup time, 5.78
quarkus, Memory Usage (Startup), 190.2
quarkus, Startup time, 5.79
quarkus, Memory Usage (Startup), 192.6
quarkus, Startup time, 5.80
quarkus, Memory Usage (Startup), 211.9
quarkus, Memory Usage (Load), 254.9
quarkus, Load Time, 21.53
quarkus, Memory Usage (Load), 251.9
quarkus, Load Time, 18.66
quarkus, Memory Usage (Load), 245.3
quarkus, Load Time, 19.93
quarkus, Memory Usage (Load), 254
quarkus, Load Time, 20.30
quarkus, Memory Usage (Load), 268.6
quarkus, Load Time, 21.30
quarkus, Memory Usage (Load), 255.5
quarkus, Load Time, 23.80
quarkus, Memory Usage (Load), 248.6
quarkus, Load Time, 19.66
quarkus, Memory Usage (Load), 250.1
quarkus, Load Time, 18.04
quarkus, Memory Usage (Load), 252.6
quarkus, Load Time, 19.83
quarkus, Memory Usage (Load), 252.3
quarkus, Load Time, 18.64
quarkus, Memory Usage (Load), 251.3
quarkus, Load Time, 20.29
quarkus, Memory Usage (Load), 262.8
quarkus, Load Time, 23.27
quarkus, Memory Usage (Load), 262.3
quarkus, Load Time, 21.67
quarkus, Memory Usage (Load), 254.2
quarkus, Load Time, 23.21
quarkus, Memory Usage (Load), 260
quarkus, Load Time, 18.91
quarkus, Memory Usage (Load), 246.1
quarkus, Load Time, 22.34
quarkus, Memory Usage (Load), 251.5
quarkus, Load Time, 23.14
quarkus, Memory Usage (Load), 257.3
quarkus, Load Time, 18.66
quarkus, Memory Usage (Load), 253.1
quarkus, Load Time, 26.21
quarkus, Memory Usage (Load), 252.7
quarkus, Load Time, 23.12
quarkus, Memory Usage (Load), 255
quarkus, Load Time, 19.81
quarkus, Memory Usage (Load), 250.8
quarkus, Load Time, 18.48
quarkus, Memory Usage (Load), 259.3
quarkus, Load Time, 19.70
quarkus, Memory Usage (Load), 252.5
quarkus, Load Time, 17.65
quarkus, Memory Usage (Load), 258.2
quarkus, Load Time, 20.08
quarkus, Memory Usage (Load), 262.7
quarkus, Load Time, 20.80
quarkus, Memory Usage (Load), 254.6
quarkus, Load Time, 19.29
quarkus, Memory Usage (Load), 244.6
quarkus, Load Time, 18.00
quarkus, Memory Usage (Load), 239.7
quarkus, Load Time, 20.99
quarkus, Memory Usage (Load), 260.7
quarkus, Load Time, 17.18
micronaut-jdbc, Compile time, 8.79
micronaut-jdbc, Compile time, 8.86
micronaut-jdbc, Compile time, 8.96
micronaut-jdbc, Compile time, 8.87
micronaut-jdbc, Compile time, 8.81
micronaut-jdbc, Compile time, 9.10
micronaut-jdbc, Compile time, 8.83
micronaut-jdbc, Compile time, 8.76
micronaut-jdbc, Compile time, 8.72
micronaut-jdbc, Compile time, 8.85
micronaut-jdbc, Compile time, 8.98
micronaut-jdbc, Compile time, 8.88
micronaut-jdbc, Compile time, 9.02
micronaut-jdbc, Compile time, 8.75
micronaut-jdbc, Compile time, 8.78
micronaut-jdbc, Compile time, 8.99
micronaut-jdbc, Compile time, 8.88
micronaut-jdbc, Compile time, 8.84
micronaut-jdbc, Compile time, 9.13
micronaut-jdbc, Compile time, 9.20
micronaut-jdbc, Compile time, 8.97
micronaut-jdbc, Compile time, 8.74
micronaut-jdbc, Compile time, 8.96
micronaut-jdbc, Compile time, 9.04
micronaut-jdbc, Compile time, 8.87
micronaut-jdbc, Compile time, 8.86
micronaut-jdbc, Compile time, 9.04
micronaut-jdbc, Compile time, 8.69
micronaut-jdbc, Compile time, 9.08
micronaut-jdbc, Compile time, 9.13
micronaut-jdbc, Startup time, 3.80
micronaut-jdbc, Memory Usage (Startup), 184.3
micronaut-jdbc, Startup time, 3.79
micronaut-jdbc, Memory Usage (Startup), 179.8
micronaut-jdbc, Startup time, 3.77
micronaut-jdbc, Memory Usage (Startup), 178.9
micronaut-jdbc, Startup time, 3.82
micronaut-jdbc, Memory Usage (Startup), 173.5
micronaut-jdbc, Startup time, 3.74
micronaut-jdbc, Memory Usage (Startup), 184.3
micronaut-jdbc, Startup time, 3.79
micronaut-jdbc, Memory Usage (Startup), 177.4
micronaut-jdbc, Startup time, 3.75
micronaut-jdbc, Memory Usage (Startup), 173
micronaut-jdbc, Startup time, 3.75
micronaut-jdbc, Memory Usage (Startup), 178.5
micronaut-jdbc, Startup time, 3.82
micronaut-jdbc, Memory Usage (Startup), 175.9
micronaut-jdbc, Startup time, 3.84
micronaut-jdbc, Memory Usage (Startup), 179.5
micronaut-jdbc, Startup time, 3.81
micronaut-jdbc, Memory Usage (Startup), 179.6
micronaut-jdbc, Startup time, 3.83
micronaut-jdbc, Memory Usage (Startup), 179.6
micronaut-jdbc, Startup time, 3.78
micronaut-jdbc, Memory Usage (Startup), 178
micronaut-jdbc, Startup time, 3.81
micronaut-jdbc, Memory Usage (Startup), 180.9
micronaut-jdbc, Startup time, 3.89
micronaut-jdbc, Memory Usage (Startup), 181.1
micronaut-jdbc, Startup time, 3.85
micronaut-jdbc, Memory Usage (Startup), 180.2
micronaut-jdbc, Startup time, 3.76
micronaut-jdbc, Memory Usage (Startup), 177.9
micronaut-jdbc, Startup time, 3.80
micronaut-jdbc, Memory Usage (Startup), 178.3
micronaut-jdbc, Startup time, 3.80
micronaut-jdbc, Memory Usage (Startup), 175.5
micronaut-jdbc, Startup time, 3.83
micronaut-jdbc, Memory Usage (Startup), 178.5
micronaut-jdbc, Startup time, 3.79
micronaut-jdbc, Memory Usage (Startup), 175.2
micronaut-jdbc, Startup time, 3.81
micronaut-jdbc, Memory Usage (Startup), 178.7
micronaut-jdbc, Startup time, 3.75
micronaut-jdbc, Memory Usage (Startup), 177.6
micronaut-jdbc, Startup time, 3.78
micronaut-jdbc, Memory Usage (Startup), 175.8
micronaut-jdbc, Startup time, 3.77
micronaut-jdbc, Memory Usage (Startup), 179.6
micronaut-jdbc, Startup time, 3.78
micronaut-jdbc, Memory Usage (Startup), 179.8
micronaut-jdbc, Startup time, 3.77
micronaut-jdbc, Memory Usage (Startup), 172.6
micronaut-jdbc, Startup time, 3.80
micronaut-jdbc, Memory Usage (Startup), 182.5
micronaut-jdbc, Startup time, 3.86
micronaut-jdbc, Memory Usage (Startup), 179
micronaut-jdbc, Startup time, 3.89
micronaut-jdbc, Memory Usage (Startup), 174.9
micronaut-jdbc, Memory Usage (Load), 651.3
micronaut-jdbc, Load Time, 14.37
micronaut-jdbc, Memory Usage (Load), 706.7
micronaut-jdbc, Load Time, 13.02
micronaut-jdbc, Memory Usage (Load), 747.7
micronaut-jdbc, Load Time, 12.54
micronaut-jdbc, Memory Usage (Load), 734.3
micronaut-jdbc, Load Time, 12.40
micronaut-jdbc, Memory Usage (Load), 702.1
micronaut-jdbc, Load Time, 13.62
micronaut-jdbc, Memory Usage (Load), 751.5
micronaut-jdbc, Load Time, 12.18
micronaut-jdbc, Memory Usage (Load), 818.2
micronaut-jdbc, Load Time, 13.21
micronaut-jdbc, Memory Usage (Load), 821.8
micronaut-jdbc, Load Time, 13.76
micronaut-jdbc, Memory Usage (Load), 770.1
micronaut-jdbc, Load Time, 13.90
micronaut-jdbc, Memory Usage (Load), 687
micronaut-jdbc, Load Time, 12.60
micronaut-jdbc, Memory Usage (Load), 868.3
micronaut-jdbc, Load Time, 14.52
micronaut-jdbc, Memory Usage (Load), 774.7
micronaut-jdbc, Load Time, 12.90
micronaut-jdbc, Memory Usage (Load), 778.1
micronaut-jdbc, Load Time, 14.21
micronaut-jdbc, Memory Usage (Load), 820.6
micronaut-jdbc, Load Time, 13.42
micronaut-jdbc, Memory Usage (Load), 724.5
micronaut-jdbc, Load Time, 16.35
micronaut-jdbc, Memory Usage (Load), 743.1
micronaut-jdbc, Load Time, 12.30
micronaut-jdbc, Memory Usage (Load), 742.3
micronaut-jdbc, Load Time, 13.01
micronaut-jdbc, Memory Usage (Load), 665.6
micronaut-jdbc, Load Time, 12.18
micronaut-jdbc, Memory Usage (Load), 773.9
micronaut-jdbc, Load Time, 12.23
micronaut-jdbc, Memory Usage (Load), 768.9
micronaut-jdbc, Load Time, 12.81
micronaut-jdbc, Memory Usage (Load), 683.7
micronaut-jdbc, Load Time, 12.24
micronaut-jdbc, Memory Usage (Load), 697.2
micronaut-jdbc, Load Time, 13.62
micronaut-jdbc, Memory Usage (Load), 702.2
micronaut-jdbc, Load Time, 13.54
micronaut-jdbc, Memory Usage (Load), 792
micronaut-jdbc, Load Time, 12.77
micronaut-jdbc, Memory Usage (Load), 746.6
micronaut-jdbc, Load Time, 12.59
micronaut-jdbc, Memory Usage (Load), 783.4
micronaut-jdbc, Load Time, 12.51
micronaut-jdbc, Memory Usage (Load), 880.9
micronaut-jdbc, Load Time, 13.94
micronaut-jdbc, Memory Usage (Load), 637.5
micronaut-jdbc, Load Time, 13.08
micronaut-jdbc, Memory Usage (Load), 858.1
